7 3 0 52		1.0541 -4.5
7 3 0 53		1.0309 -5.0
7 3 0 54		1.0696 -10.5
7 3 0 55		1.0400 -6.3
7 3 0 56		1.0400 -6.3
7 3 0 57		1.0571 -6.1
7 3 0 58		1.0479 -6.0
7 3 0 59		1.0591 -7.1
7 3 0 60		1.0572 -5.8
7 3 0 61		1.0681 -6.4
7 3 0 62		1.0444 -4.6
7 3 0 63		1.0655 -3.2
7 3 0 64		1.0489 -2.9
7 3 0 65		1.0561 -3.1
7 3 0 66		1.0589 -7.4
7 3 0 67		1.0495 -1.3
7 3 1 0		0.0000 0.0
7 3 1 1		0.9170 -2.7
7 3 1 2		0.8759 -5.0
7 3 1 3		0.9788 -5.2
7 3 1 4		0.9834 -6.7
7 3 1 5		1.0022 -6.5
7 3 1 6		1.0148 -5.0
7 3 1 7		1.0043 -5.1
7 3 1 8		0.9971 -3.1
7 3 1 9		1.0056 -3.9
7 3 1 10		1.0154 -7.0
7 3 1 11		1.0154 -7.0
7 3 1 12		1.0247 -10.4
7 3 1 13		0.9859 -7.2
7 3 1 14		1.0099 -11.6
7 3 1 15		1.0061 -5.0
7 3 1 16		1.0184 -9.5
7 3 1 17		1.0051 -4.6
7 3 1 18		1.0046 -8.2
7 3 1 19		1.0095 -7.5
7 3 1 20		1.0164 -5.1
7 3 1 21		1.0051 -4.6
7 3 1 22		1.0051 -4.6
7 3 1 23		0.9941 -8.4
7 3 1 24		1.0103 -5.8
7 3 1 25		1.0095 -7.5
7 3 1 26		1.0072 -7.8
7 3 1 27		0.9840 -5.2
7 3 1 28		0.9994 -3.8
7 3 1 29		0.9930 -1.1
7 3 1 30		0.9996 -1.3
7 3 1 31		0.9865 -1.2
7 3 1 32		0.9920 0.3
7 3 1 33		0.9922 -0.5
7 3 1 34		1.0170 -1.2
7 3 1 35		1.0179 -5.6
7 3 1 36		1.0292 -7.6
7 3 1 37		1.0093 -0.4
7 3 1 38		1.0140 -5.4
7 3 1 39		1.0085 -4.8
7 3 1 40		1.0144 -3.1
7 3 1 41		1.0165 -6.2
7 3 1 42		1.0119 -6.0
7 3 1 43		1.0038 -3.0
7 3 1 44		1.0208 -7.9
7 3 1 45		1.0208 -7.9
7 3 1 46		1.0191 -8.1
7 3 1 47		1.0122 -6.7
7 3 1 48		1.0037 -5.6
7 3 1 49		1.0190 -6.9
7 3 1 50		1.0078 -6.2
7 3 1 51		1.0183 -9.8
7 3 1 52		1.0099 -9.3
7 3 1 53		1.0021 -5.4
7 3 1 54		1.0241 -12.0
7 3 1 55		1.0241 -12.0
7 3 1 56		1.0241 -12.0
7 3 1 57		1.0106 -6.6
7 3 1 58		1.0157 -5.6
7 3 1 59		1.0070 -6.6
7 3 1 60		1.0251 -10.0
7 3 1 61		1.0253 -7.4
7 3 1 62		1.0082 -5.8
7 3 1 63		1.0105 -5.5
7 3 1 64		1.0187 -4.8
7 3 1 65		1.0102 -4.7
7 3 1 66		1.0186 -1.4
7 3 1 67		1.0169 -0.1
7 3 2 0		1.0144 -0.8
7 3 2 1		1.0224 -1.0
7 3 2 2		1.0453 -3.8
7 3 2 3		1.0230 -3.2
7 3 2 4		1.0112 -2.8
7 3 2 5		1.0223 -7.0
7 3 2 6		1.0446 -5.4
7 3 2 7		1.0222 -3.6
7 3 2 8		1.0181 -6.3
7 3 2 9		1.0257 -8.4
7 3 2 10		1.0508 -7.6
7 3 2 11		1.0508 -7.6
7 3 2 12		1.0384 -9.5
7 3 2 13		1.0107 -10.0
7 3 2 14		1.0223 -7.0
7 3 2 15		1.0417 -2.7
7 3 2 16		1.0216 -7.5
7 3 2 17		1.0072 -7.8
7 3 2 18		1.0195 -2.0
7 3 2 19		1.0443 -10.7
7 3 2 20		1.0196 -5.4
7 3 2 21		0.9990 -5.1
7 3 2 22		0.9990 -5.1
7 3 2 23		1.0157 -5.6
7 3 2 24		1.0419 -7.3
7 3 2 25		1.0415 -9.1
7 3 2 26		1.0082 -5.8
7 3 2 27		1.0163 -4.0
7 3 2 28		1.0425 -7.1
7 3 2 29		1.0154 -4.7
7 3 2 30		1.0105 -5.5
7 3 2 31		1.0154 -1.1
7 3 2 32		1.0310 -1.3
7 3 2 33		1.0091 0.4
7 3 2 34		1.0135 -2.4
7 3 2 35		1.0356 -6.6
7 3 2 36		1.0428 -4.1
7 3 2 37		1.0300 -6.8
7 3 2 38		1.0135 -6.1
7 3 2 39		1.0339 -7.8
7 3 2 40		1.0435 -6.3
7 3 2 41		1.0267 -5.4
7 3 2 42		1.0271 -7.3
7 3 2 43		1.0278 -6.8
7 3 2 44		1.0723 -9.9
7 3 2 45		1.0723 -9.9
7 3 2 46		1.0410 -6.7
7 3 2 47		0.0000 0.0
7 3 2 48		0.0000 0.0
7 3 2 49		0.0000 0.0
7 3 2 50		0.0000 0.0
7 3 2 51		0.0000 0.0
7 3 2 52		0.0000 0.0
7 3 2 53		0.0000 0.0
7 3 2 54		0.0000 0.0
7 3 2 55		1.0216 -7.5
7 3 2 56		1.0216 -7.5
7 3 2 57		1.0611 -8.1
7 3 2 58		1.0257 -8.4
7 3 2 59		1.0714 -11.7
7 3 2 60		1.0282 -4.4
7 3 2 61		1.0533 -5.9
7 3 2 62		1.0409 -9.3
7 3 2 63		1.0528 -4.9
7 3 2 64		1.0347 -3.6
7 3 2 65		1.0571 -8.5
7 3 2 66		1.0265 -4.2
7 3 2 67		1.0543 -4.2
7 3 3 0		0.9055 -1.9
7 3 3 1		0.9226 -6.2
7 3 3 2		0.8956 -5.1
7 3 3 3		0.9094 -7.4
7 3 3 4		1.0099 -7.0
7 3 3 5		1.0174 -6.8
7 3 3 6		1.0217 -6.2
7 3 3 7		1.0148 -5.0
7 3 3 8		0.9979 -3.7
7 3 3 9		1.0037 -5.6
7 3 3 10		1.0121 -3.4
7 3 3 11		1.0121 -3.4
7 3 3 12		1.0072 -7.8
7 3 3 13		0.9998 -5.7
7 3 3 14		0.9981 -4.5
7 3 3 15		1.0130 -7.4
7 3 3 16		1.0020 -4.3
7 3 3 17		0.9946 -7.1
7 3 3 18		0.9996 -7.2
7 3 3 19		1.0069 -6.9
7 3 3 20		1.0041 -7.5
7 3 3 21		0.9933 -5.5
7 3 3 22		0.9933 -5.5
7 3 3 23		0.9957 -6.3
7 3 3 24		1.0015 -6.9
7 3 3 25		1.0113 -9.7
7 3 3 26		0.9998 -5.7
7 3 3 27		0.9978 -2.6
7 3 3 28		1.0165 -9.9
7 3 3 29		1.0130 -5.0
7 3 3 30		0.9978 -2.6
7 3 3 31		0.9925 -2.6
7 3 3 32		0.9994 -3.8
7 3 3 33		0.9943 -0.4
7 3 3 34		1.0003 -0.8
7 3 3 35		1.0112 -4.1
7 3 3 36		1.0000 0.0
7 3 3 37		1.0222 -1.3
7 3 3 38		1.0029 -3.7
7 3 3 39		1.0161 -4.3
7 3 3 40		1.0045 -3.9
7 3 3 41		1.0174 -4.5
7 3 3 42		1.0104 -10.5
7 3 3 43		1.0099 -7.0
7 3 3 44		1.0045 -3.9
7 3 3 45		1.0045 -3.9
7 3 3 46		1.0191 -8.1
7 3 3 47		1.0243 -15.5
7 3 3 48		1.0037 -5.6
7 3 3 49		1.0157 -7.9
7 3 3 50		1.0165 -6.2
7 3 3 51		1.0097 -7.3
7 3 3 52		1.0221 -15.5
7 3 3 53		1.0175 -10.2
7 3 3 54		1.0099 -7.0
7 3 3 55		0.9966 -4.4
7 3 3 56		0.9966 -4.4
7 3 3 57		1.0038 -6.6
7 3 3 58		1.0120 -7.0
7 3 3 59		1.0002 -3.4
7 3 3 60		1.0003 -4.4
7 3 3 61		1.0112 -6.4
7 3 3 62		1.0201 -6.1
7 3 3 63		1.0030 -2.4
7 3 3 64		0.9963 -0.2
7 3 3 65		0.9916 -2.0
7 3 3 66		1.0190 -4.6
7 3 3 67		1.0090 -4.1
8 0 0 0		1.0356 0.5
8 0 0 1		1.0458 -0.1
8 0 0 2		1.0347 -3.6
8 0 0 3		1.0571 -6.1
8 0 0 4		1.0347 -3.6
8 0 0 5		1.0571 -6.1
8 0 0 6		1.0337 -6.6
8 0 0 7		1.0532 -3.8
8 0 0 8		1.0240 -1.2
8 0 0 9		1.0489 -5.3
8 0 0 10		1.0319 -4.3
8 0 0 11		1.0319 -4.3
8 0 0 12		1.0488 -9.0
8 0 0 13		1.0276 -9.4
8 0 0 14		1.0408 -4.4
8 0 0 15		1.0309 -7.4
8 0 0 16		1.0382 -5.0
8 0 0 17		1.0291 -6.1
8 0 0 18		1.0480 -5.7
8 0 0 19		1.0272 -5.2
8 0 0 20		1.0432 -5.5
8 0 0 21		1.0303 -5.3
8 0 0 22		1.0303 -5.3
8 0 0 23		1.0409 -5.5
8 0 0 24		1.0286 -4.0
8 0 0 25		1.0384 -5.8
8 0 0 26		1.0138 -0.9
8 0 0 27		1.0499 -3.2
8 0 0 28		1.0284 -4.3
8 0 0 29		1.0486 -0.6
8 0 0 30		1.0222 -3.6
8 0 0 31		1.0470 -1.6
8 0 0 32		1.0256 -2.7
8 0 0 33		1.0450 -0.6
8 0 0 34		1.0254 -0.5
8 0 0 35		1.0504 -1.9
8 0 0 36		1.0366 -2.2
8 0 0 37		1.0442 -3.4
8 0 0 38		1.0480 -5.7
8 0 0 39		1.0560 -4.4
8 0 0 40		1.0379 -4.2
8 0 0 41		1.0546 -6.4
8 0 0 42		1.0308 -4.0
8 0 0 43		1.0566 -7.4
8 0 0 44		1.0209 -4.2
8 0 0 45		1.0209 -4.2
8 0 0 46		1.0498 -5.9
8 0 0 47		1.0226 -5.5
8 0 0 48		1.0552 -7.2
8 0 0 49		1.0355 -7.9
8 0 0 50		1.0432 -5.5
8 0 0 51		1.0347 -5.9
8 0 0 52		1.0564 -10.2
8 0 0 53		1.0355 -7.9
8 0 0 54		1.0596 -5.8
8 0 0 55		1.0161 -4.3
8 0 0 56		1.0161 -4.3
8 0 0 57		1.0459 -3.6
8 0 0 58		1.0261 -8.0
8 0 0 59		1.0496 -4.7
8 0 0 60		1.0390 -13.1
8 0 0 61		1.0651 -8.0
8 0 0 62		1.0274 -6.3
8 0 0 63		1.0518 -4.5
8 0 0 64		1.0302 -5.6
8 0 0 65		1.0683 -7.6
8 0 0 66		1.0308 -4.0
8 0 0 67		1.0614 -3.6
8 0 1 0		0.0000 0.0
8 0 1 1		0.0000 0.0
8 0 1 2		0.0000 0.0
8 0 1 3		0.0000 0.0
8 0 1 4		0.0000 0.0
8 0 1 5		0.0000 0.0
8 0 1 6		0.0000 0.0
8 0 1 7		0.0000 0.0
8 0 1 8		1.0411 -7.7
8 0 1 9		0.0000 0.0
8 0 1 10		1.0213 -6.6
8 0 1 11		1.0213 -6.6
8 0 1 12		1.0140 -5.4
8 0 1 13		0.9989 -4.0
8 0 1 14		1.0046 -3.6
8 0 1 15		1.0103 -5.8
8 0 1 16		1.0089 -9.0
8 0 1 17		1.0120 -9.3
8 0 1 18		1.0038 -6.6
8 0 1 19		1.0055 -6.5
8 0 1 20		0.9981 -6.7
8 0 1 21		0.9987 -6.6
8 0 1 22		0.9987 -6.6
8 0 1 23		1.0046 -3.6
8 0 1 24		0.9933 -3.2
8 0 1 25		0.9998 -5.7
8 0 1 26		1.0038 -3.0
8 0 1 27		1.0011 -1.4
8 0 1 28		1.0233 -12.4
8 0 1 29		0.9979 -3.7
8 0 1 30		1.0100 -4.5
8 0 1 31		0.9968 -2.3
8 0 1 32		1.0032 -4.5
8 0 1 33		0.9963 -3.5
8 0 1 34		1.0308 -1.6
8 0 1 35		1.0221 -1.5
8 0 1 36		1.0167 -0.4
8 0 1 37		1.0119 0.1
8 0 1 38		1.0287 -5.1
8 0 1 39		1.0119 -2.2
8 0 1 40		1.0272 -2.8
8 0 1 41		1.0170 -4.9
8 0 1 42		1.0235 -6.1
8 0 1 43		1.0190 -3.3
8 0 1 44		1.0178 -4.1
8 0 1 45		1.0178 -4.1
8 0 1 46		1.0157 -5.6
8 0 1 47		1.0289 -9.6
8 0 1 48		1.0155 -4.4
8 0 1 49		1.0285 -7.7
8 0 1 50		1.0251 -10.0
8 0 1 51		1.0311 -4.7
8 0 1 52		1.0285 -7.7
8 0 1 53		1.0230 -4.5
8 0 1 54		1.0269 -11.3
8 0 1 55		1.0164 -5.1
8 0 1 56		1.0164 -5.1
8 0 1 57		1.0154 -4.7
8 0 1 58		1.0204 -6.0
8 0 1 59		1.0095 -2.9
8 0 1 60		1.0259 -3.5
8 0 1 61		1.0308 -7.7
8 0 1 62		1.0296 -5.7
8 0 1 63		1.0195 -2.0
8 0 1 64		1.0528 -10.1
8 0 1 65		1.0266 -4.4
8 0 1 66		1.0320 0.7
8 0 1 67		1.0275 -1.3
8 0 2 0		1.0614 -1.2
8 0 2 1		1.0221 -0.2
8 0 2 2		1.0406 -0.9
8 0 2 3		1.0218 -4.9
8 0 2 4		1.0380 -1.5
8 0 2 5		1.0276 -4.7
8 0 2 6		1.0422 -1.4
8 0 2 7		1.0190 -3.3
8 0 2 8		1.0441 -2.4
8 0 2 9		1.0222 -7.3
8 0 2 10		1.0391 -5.7
8 0 2 11		1.0391 -5.7
8 0 2 12		1.0249 -5.5
8 0 2 13		1.0383 -4.7
8 0 2 14		1.0249 -7.8
8 0 2 15		1.0507 -6.6
8 0 2 16		1.0352 -4.6
8 0 2 17		1.0442 -5.8
8 0 2 18		1.0291 -6.1
8 0 2 19		1.0361 -5.3
8 0 2 20		1.0409 -9.3
8 0 2 21		1.0556 -6.8
8 0 2 22		1.0556 -6.8
8 0 2 23		1.0267 -5.4
8 0 2 24		1.0546 -8.9
8 0 2 25		1.0320 -5.4
8 0 2 26		1.0486 -0.6
8 0 2 27		1.0336 -5.6
8 0 2 28		1.0591 -4.7
8 0 2 29		1.0352 -2.3
8 0 2 30		1.0548 -2.9
8 0 2 31		1.0136 -1.2
8 0 2 32		1.0453 -1.4
8 0 2 33		1.0212 -0.9
8 0 2 34		1.0611 1.1
8 0 2 35		1.0400 -2.5
8 0 2 36		1.0758 -4.2
8 0 2 37		1.0479 -6.0
8 0 2 38		1.0879 -12.7
8 0 2 39		1.0388 -4.8
8 0 2 40		1.0645 -6.3
8 0 2 41		1.0459 -3.6
8 0 2 42		1.0644 -5.2
8 0 2 43		1.0290 -0.4
8 0 2 44		1.0645 -2.5
8 0 2 45		1.0645 -2.5
8 0 2 46		1.0627 -10.0
8 0 2 47		1.0780 -8.8
8 0 2 48		1.0435 -4.0
8 0 2 49		1.0731 -5.5
8 0 2 50		1.0442 -3.4
8 0 2 51		1.0748 -6.0
8 0 2 52		1.0444 -4.6
8 0 2 53		1.0960 -6.7
8 0 2 54		1.0572 -5.8
8 0 2 55		1.0251 -2.5
8 0 2 56		1.0251 -2.5
8 0 2 57		1.0407 -5.8
8 0 2 58		1.0290 -6.4
8 0 2 59		1.0373 -4.4
8 0 2 60		1.0239 -3.8
8 0 2 61		1.0392 -6.7
8 0 2 62		1.0259 -3.5
8 0 2 63		1.0313 -7.0
8 0 2 64		1.0240 -2.5
8 0 2 65		1.0370 -1.2
8 0 2 66		1.0361 -0.5
8 0 2 67		1.0371 -0.9
8 0 3 0		0.8791 -3.7
8 0 3 1		0.8805 -3.6
8 0 3 2		0.8759 -4.2
8 0 3 3		0.8621 -1.8
8 0 3 4		1.0131 -1.4
8 0 3 5		1.0186 -1.4
8 0 3 6		1.0240 -2.5
8 0 3 7		1.0284 -4.3
8 0 3 8		1.0165 -3.9
8 0 3 9		1.0092 -3.8
8 0 3 10		1.0243 -8.1
8 0 3 11		1.0243 -8.1
8 0 3 12		1.0314 -11.8
8 0 3 13		1.0139 -2.0
8 0 3 14		1.0157 -3.3
8 0 3 15		1.0138 -4.6
8 0 3 16		1.0217 -8.5
8 0 3 17		1.0096 -4.9
8 0 3 18		1.0173 -10.5
8 0 3 19		1.0046 -7.2
8 0 3 20		1.0030 -3.4
8 0 3 21		0.9997 -4.7
8 0 3 22		0.9997 -4.7
8 0 3 23		1.0031 -4.8
8 0 3 24		1.0020 -2.1
8 0 3 25		0.9986 -3.2
8 0 3 26		0.9980 -4.7
8 0 3 27		1.0044 -6.5
8 0 3 28		1.0098 -3.7
8 0 3 29		1.0002 -1.1
8 0 3 30		0.9946 1.0
8 0 3 31		0.9915 -2.3
8 0 3 32		0.9971 -3.1
8 0 3 33		0.9960 0.6
8 0 3 34		0.9951 1.2
8 0 3 35		1.0003 1.4
8 0 3 36		0.9951 1.2
8 0 3 37		1.0056 -3.0
8 0 3 38		1.0045 -1.6
8 0 3 39		0.9897 -1.4
8 0 3 40		0.9985 0.1
8 0 3 41		1.0090 -4.1
8 0 3 42		1.0012 -2.5
8 0 3 43		1.0090 -6.4
8 0 3 44		1.0002 -3.4
8 0 3 45		1.0002 -3.4
8 0 3 46		1.0006 -6.3
8 0 3 47		0.9994 -3.8
8 0 3 48		1.0006 -6.3
8 0 3 49		1.0011 -5.0
8 0 3 50		1.0046 -7.2
8 0 3 51		1.0029 -6.0
8 0 3 52		1.0048 -6.1
8 0 3 53		0.9867 -1.9
8 0 3 54		1.0015 -3.3
8 0 3 55		1.0055 -4.2
8 0 3 56		1.0055 -4.2
8 0 3 57		0.9947 -2.3
8 0 3 58		1.0014 -5.9
8 0 3 59		1.0000 -3.7
8 0 3 60		1.0028 -2.7
8 0 3 61		1.0174 -4.5
8 0 3 62		1.0166 -8.7
8 0 3 63		1.0046 -3.6
8 0 3 64		1.0327 -0.2
8 0 3 65		1.0284 -4.3
8 0 3 66		0.0000 0.0
8 0 3 67		0.0000 0.0
8 1 0 0		1.0370 -3.5
8 1 0 1		1.0441 -2.4
8 1 0 2		1.0319 -4.3
8 1 0 3		1.0473 -6.2
8 1 0 4		1.0275 -6.0
8 1 0 5		1.0390 -4.2
8 1 0 6		1.0250 -5.2
8 1 0 7		1.0390 -4.2
8 1 0 8		1.0260 -5.5
8 1 0 9		1.0417 -5.1
8 1 0 10		1.0274 -4.9
8 1 0 11		1.0274 -4.9
8 1 0 12		1.0480 -8.1
8 1 0 13		0.0000 0.0
8 1 0 14		0.0000 0.0
8 1 0 15		0.0000 0.0
8 1 0 16		0.0000 0.0
8 1 0 17		1.0380 -6.2
8 1 0 18		1.0470 -4.0
8 1 0 19		1.0402 -9.5
8 1 0 20		1.0479 -4.6
8 1 0 21		1.0268 -8.8
8 1 0 22		1.0268 -8.8
8 1 0 23		1.0474 -9.7
8 1 0 24		1.0321 -8.9
8 1 0 25		1.0489 -7.7
8 1 0 26		1.0163 -4.0
8 1 0 27		1.0445 -4.3
8 1 0 28		1.0299 -5.7
8 1 0 29		1.0406 -4.7
8 1 0 30		1.0145 -2.8
8 1 0 31		1.0365 -4.8
8 1 0 32		1.0190 -3.3
8 1 0 33		1.0417 -2.7
8 1 0 34		1.0319 -2.0
8 1 0 35		1.0459 -1.3
8 1 0 36		1.0343 0.7
8 1 0 37		1.0533 -3.5
8 1 0 38		1.0317 -2.3
8 1 0 39		1.0479 -2.2
8 1 0 40		1.0359 -3.2
8 1 0 41		1.0552 -4.8
8 1 0 42		1.0274 -2.5
8 1 0 43		1.0490 -6.3
8 1 0 44		1.0284 -6.6
8 1 0 45		1.0284 -6.6
8 1 0 46		1.0580 -6.8
8 1 0 47		1.0275 -6.0
8 1 0 48		1.0379 -4.2
8 1 0 49		1.0224 -1.0
8 1 0 50		1.0616 -6.8
8 1 0 51		1.0249 -5.5
8 1 0 52		1.0526 -8.9
8 1 0 53		1.0348 -7.0
8 1 0 54		1.0489 -2.9
8 1 0 55		1.0205 -2.3
8 1 0 56		1.0205 -2.3
8 1 0 57		1.0469 -4.3
8 1 0 58		1.0427 -6.8
8 1 0 59		1.0543 -4.2
8 1 0 60		1.0456 -6.0
8 1 0 61		1.0590 -3.6
8 1 0 62		1.0461 -4.7
8 1 0 63		1.0599 -4.3
8 1 0 64		1.0571 -6.1
8 1 0 65		1.0597 -3.1
8 1 0 66		1.0417 -0.3
8 1 0 67		1.0560 -2.0
8 1 1 0		1.0154 -2.4
8 1 1 1		1.0055 -0.6
8 1 1 2		1.0003 -0.8
8 1 1 3		1.0063 -4.9
8 1 1 4		1.0105 -5.5
8 1 1 5		1.0073 -5.2
8 1 1 6		1.0079 -1.3
8 1 1 7		1.0113 -6.1
8 1 1 8		1.0003 -3.1
8 1 1 9		1.0029 -6.0
8 1 1 10		1.0089 -5.4
8 1 1 11		1.0089 -5.4
8 1 1 12		1.0021 -5.4
8 1 1 13		0.9990 -7.4
8 1 1 14		1.0082 -8.1
8 1 1 15		1.0099 -9.3
8 1 1 16		1.0012 -7.0
8 1 1 17		1.0006 -7.6
8 1 1 18		1.0014 -8.2
8 1 1 19		1.0021 -7.7
8 1 1 20		1.0084 -10.3
8 1 1 21		1.0014 -5.9
8 1 1 22		1.0014 -5.9
8 1 1 23		1.0107 -11.3
8 1 1 24		1.0012 -4.8
8 1 1 25		1.0110 -12.1
8 1 1 26		0.9981 -4.5
8 1 1 27		0.9940 -5.1
8 1 1 28		0.9981 -4.5
8 1 1 29		0.9955 -2.9
8 1 1 30		0.9906 -2.9
8 1 1 31		1.0072 -5.5
8 1 1 32		1.0028 -2.7
8 1 1 33		0.9963 -3.5
8 1 1 34		1.0079 -1.3
8 1 1 35		1.0076 -4.2
8 1 1 36		1.0076 -4.2
8 1 1 37		1.0147 -5.2
8 1 1 38		1.0014 -5.9
8 1 1 39		1.0056 -5.3
8 1 1 40		1.0063 -4.9
8 1 1 41		1.0031 -7.1
8 1 1 42		0.9947 -4.6
8 1 1 43		0.9990 -5.1
8 1 1 44		1.0093 -7.7
8 1 1 45		1.0093 -7.7
8 1 1 46		1.0142 -12.5
8 1 1 47		1.0014 -8.2
8 1 1 48		1.0068 -5.9
8 1 1 49		1.0089 -9.0
8 1 1 50		1.0177 -11.3
8 1 1 51		1.0095 -7.5
8 1 1 52		0.9971 -5.4
8 1 1 53		1.0055 -6.5
8 1 1 54		1.0029 -8.3
8 1 1 55		1.0100 -6.8
8 1 1 56		1.0100 -6.8
8 1 1 57		1.0116 -8.3
8 1 1 58		1.0184 -10.8
8 1 1 59		1.0073 -5.2
8 1 1 60		1.0079 -7.3
8 1 1 61		1.0004 -4.1
8 1 1 62		1.0113 -6.1
8 1 1 63		1.0065 -4.6
8 1 1 64		1.0181 -10.1
8 1 1 65		1.0065 -4.6
8 1 1 66		1.0190 -3.3
8 1 1 67		1.0234 -6.4
8 1 2 0		1.0172 -1.1
8 1 2 1		1.0226 -3.2
8 1 2 2		1.0523 -3.2
8 1 2 3		1.0356 -4.2
8 1 2 4		1.0097 -7.3
8 1 2 5		1.0249 -5.5
8 1 2 6		1.0675 -8.0
8 1 2 7		1.0258 -2.4
8 1 2 8		1.0086 -4.5
8 1 2 9		1.0275 -6.0
8 1 2 10		1.0519 -8.0
8 1 2 11		1.0519 -8.0
8 1 2 12		1.0225 -5.8
8 1 2 13		1.0012 -4.8
8 1 2 14		1.0231 -4.2
8 1 2 15		1.0382 -5.0
8 1 2 16		1.0218 -4.9
8 1 2 17		1.0006 -5.3
8 1 2 18		1.0259 -10.9
8 1 2 19		1.0407 -8.2
8 1 2 20		1.0203 -5.0
8 1 2 21		1.0089 -9.0
8 1 2 22		1.0089 -9.0
8 1 2 23		1.0216 -7.5
8 1 2 24		1.0489 -5.3
8 1 2 25		1.0318 -8.0
8 1 2 26		1.0056 -3.9
8 1 2 27		1.0161 -4.3
8 1 2 28		1.0292 -0.1
8 1 2 29		1.0226 -5.5
8 1 2 30		1.0002 -3.4
8 1 2 31		1.0190 -4.6
8 1 2 32		1.0338 -0.6
8 1 2 33		1.0186 -1.4
8 1 2 34		1.0233 -5.4
8 1 2 35		1.0397 -7.8
8 1 2 36		1.0543 -4.2
8 1 2 37		1.0357 -3.9
8 1 2 38		1.0302 -4.1
8 1 2 39		1.0339 -6.4
8 1 2 40		1.0644 -7.7
8 1 2 41		1.0389 -6.9
8 1 2 42		1.0299 -5.7
8 1 2 43		1.0357 -7.6
8 1 2 44		1.0779 -7.7
8 1 2 45		1.0779 -7.7
8 1 2 46		1.0639 -9.0
8 1 2 47		0.0000 0.0
8 1 2 48		0.0000 0.0
8 1 2 49		0.0000 0.0
8 1 2 50		0.0000 0.0
8 1 2 51		0.0000 0.0
8 1 2 52		0.0000 0.0
8 1 2 53		0.0000 0.0
8 1 2 54		0.0000 0.0
8 1 2 55		1.0199 -6.2
8 1 2 56		1.0199 -6.2
8 1 2 57		1.0591 -9.5
8 1 2 58		1.0322 -10.0
8 1 2 59		1.0582 -8.9
8 1 2 60		1.0300 -6.8
8 1 2 61		1.0556 -9.2
8 1 2 62		1.0320 -7.7
8 1 2 63		1.0648 -9.7
8 1 2 64		1.0380 -3.9
8 1 2 65		1.0563 -5.2
8 1 2 66		1.0384 -5.8
8 1 2 67		1.0563 -5.2
8 1 3 0		0.9028 -3.9
8 1 3 1		0.9089 -4.7
8 1 3 2		0.8949 -2.5
8 1 3 3		0.9137 -9.7
8 1 3 4		1.0028 -0.4
8 1 3 5		1.0181 -7.7
8 1 3 6		1.0251 -7.7
8 1 3 7		1.0337 -9.4
8 1 3 8		1.0174 -4.5
8 1 3 9		1.0284 -8.0
8 1 3 10		1.0055 -1.9
8 1 3 11		1.0055 -1.9
8 1 3 12		1.0174 -4.5
8 1 3 13		1.0216 -6.5
8 1 3 14		1.0087 -5.6
8 1 3 15		1.0054 -5.6
8 1 3 16		1.0180 -6.6
8 1 3 17		1.0080 -6.1
8 1 3 18		0.9987 -4.3
8 1 3 19		1.0101 -9.2
8 1 3 20		1.0149 -7.4
8 1 3 21		1.0011 -5.0
8 1 3 22		1.0011 -5.0
8 1 3 23		1.0133 -7.2
8 1 3 24		0.9998 -3.4
8 1 3 25		1.0102 -2.4
8 1 3 26		1.0190 -6.9
8 1 3 27		1.0091 -5.2
8 1 3 28		1.0047 -4.7
8 1 3 29		1.0095 -0.6
8 1 3 30		1.0257 -1.4
8 1 3 31		1.0089 -4.4
8 1 3 32		1.0106 -2.0
8 1 3 33		1.0051 2.2
8 1 3 34		1.0207 0.1
8 1 3 35		1.0129 0.6
8 1 3 36		1.0096 -0.3
8 1 3 37		1.0240 -0.2
8 1 3 38		1.0231 0.5
8 1 3 39		1.0147 -2.9
8 1 3 40		1.0208 -3.3
8 1 3 41		1.0145 -1.8
8 1 3 42		1.0209 -7.0
8 1 3 43		1.0070 -5.8
8 1 3 44		1.0175 -5.6
8 1 3 45		1.0175 -5.6
8 1 3 46		1.0459 -16.9
8 1 3 47		1.0063 -2.6
8 1 3 48		1.0107 -5.4
8 1 3 49		1.0093 -5.4
8 1 3 50		1.0144 -4.4
8 1 3 51		1.0138 -2.3
8 1 3 52		1.0138 -4.6
8 1 3 53		1.0329 -12.2
8 1 3 54		1.0145 -1.8
8 1 3 55		1.0105 -0.9
8 1 3 56		1.0105 -0.9
8 1 3 57		1.0242 -8.4
8 1 3 58		1.0062 -5.1
8 1 3 59		1.0086 -2.2
8 1 3 60		1.0209 -9.3
8 1 3 61		1.0068 -1.3
8 1 3 62		1.0130 -5.0
8 1 3 63		1.0073 -0.6
8 1 3 64		1.0164 -2.8
8 1 3 65		1.0077 1.7
8 1 3 66		1.0204 -1.4
8 1 3 67		1.0259 -1.1
8 2 0 0		1.0453 -2.9
8 2 0 1		1.0513 -2.5
8 2 0 2		1.0291 -3.8
8 2 0 3		1.0637 -6.9
8 2 0 4		1.0361 -0.5
8 2 0 5		1.0470 -1.6
8 2 0 6		1.0308 -4.0
8 2 0 7		1.0507 -6.6
8 2 0 8		1.0253 -7.4
8 2 0 9		1.0489 -5.3
8 2 0 10		1.0246 -3.3
8 2 0 11		1.0246 -3.3
8 2 0 12		1.0519 -9.5
8 2 0 13		1.0244 -6.8
8 2 0 14		1.0598 -7.0
8 2 0 15		1.0302 -4.1
